date,open,high,low,close,volume,average,barCount
2022-12-09 10:39:30,145.19,145.25,145.14,145.14,11.56,145.2,5
2022-12-09 10:40:00,145.14,145.18,145.14,145.18,3.05,145.159,2
2022-12-09 10:40:30,145.11,145.11,145.11,145.11,1.0,145.11,1
2022-12-09 10:41:00,145.12,145.12,145.12,145.12,1.84,145.12,1
2022-12-09 10:41:30,145.1,145.1,145.09,145.09,6.28,145.094,2
2022-12-09 10:42:30,145.16,145.2,145.16,145.2,5.1,145.168,3
2022-12-09 10:44:00,145.1,145.1,145.1,145.1,1.0,145.1,1
2022-12-09 10:45:00,145.08,145.08,144.9,144.9,35.12,144.995,20
2022-12-09 10:45:30,144.93,144.93,144.91,144.91,9.5,144.925,4
2022-12-09 10:46:00,144.9,144.95,144.9,144.95,6.93,144.943,4
2022-12-09 10:46:30,144.87,144.87,144.83,144.83,14.75,144.836,6
2022-12-09 10:47:00,144.83,144.83,144.79,144.79,13.39,144.802,6
2022-12-09 10:47:30,144.71,144.83,144.66,144.83,10.35,144.728,6
2022-12-09 10:48:00,144.74,144.74,144.73,144.73,2.5,144.736,2
2022-12-09 10:49:30,144.75,144.76,144.75,144.75,18.45,144.751,9
2022-12-09 10:50:00,144.73,144.73,144.73,144.73,1.21,144.73,1
2022-12-09 10:51:30,144.79,144.79,144.79,144.79,3.5,144.79,2
2022-12-09 10:52:00,144.78,144.78,144.78,144.78,7.0,144.78,2
2022-12-09 10:52:30,144.75,144.75,144.75,144.75,1.88,144.75,1
2022-12-09 10:53:00,144.73,144.75,144.73,144.73,9.07,144.732,6
2022-12-09 10:53:30,144.73,144.74,144.73,144.73,6.0,144.733,6
2022-12-09 10:54:00,144.73,144.76,144.73,144.75,17.95,144.747,7
2022-12-09 10:54:30,144.8,144.9,144.8,144.9,6.36,144.816,2
2022-12-09 10:55:00,144.92,144.92,144.92,144.92,4.0,144.92,2
2022-12-09 10:56:00,144.9,144.9,144.9,144.9,1.25,144.9,1
2022-12-09 10:56:30,144.82,144.82,144.82,144.82,2.0,144.82,1
2022-12-09 10:57:00,144.88,144.88,144.83,144.83,6.77,144.866,4
2022-12-09 10:58:00,144.84,144.84,144.84,144.84,2.47,144.84,1
2022-12-09 10:58:30,144.85,144.86,144.85,144.86,5.47,144.855,4
2022-12-09 10:59:00,144.86,144.86,144.86,144.86,3.0,144.86,3
2022-12-09 11:00:30,144.86,144.86,144.8,144.8,2.81,144.821,2
2022-12-09 11:01:00,144.8,144.8,144.8,144.8,7.69,144.8,3
2022-12-09 11:01:30,144.75,144.75,144.75,144.75,1.07,144.75,1
2022-12-09 11:03:30,144.78,144.78,144.67,144.67,4.65,144.716,3
2022-12-09 11:04:00,144.61,144.61,144.6,144.6,2.38,144.606,2
2022-12-09 11:05:00,144.56,144.56,144.52,144.56,5.66,144.55,5
2022-12-09 11:05:30,144.57,144.57,144.53,144.53,6.5,144.553,4
2022-12-09 11:06:00,144.59,144.59,144.59,144.59,1.62,144.59,1
2022-12-09 11:06:30,144.7,144.7,144.7,144.7,1.0,144.7,1
2022-12-09 11:07:30,144.63,144.63,144.63,144.63,1.0,144.63,1
2022-12-09 11:08:00,144.68,144.68,144.68,144.68,3.99,144.68,2
2022-12-09 11:10:00,144.72,144.72,144.72,144.72,4.86,144.72,3
2022-12-09 11:12:00,144.64,144.64,144.64,144.64,1.0,144.64,1
2022-12-09 11:13:30,144.62,144.62,144.62,144.62,2.0,144.62,1
2022-12-09 11:14:00,144.61,144.62,144.61,144.61,14.77,144.612,3
2022-12-09 11:15:00,144.63,144.63,144.63,144.63,2.07,144.63,1
2022-12-09 11:15:30,144.65,144.65,144.65,144.65,1.0,144.65,1
2022-12-09 11:16:00,144.65,144.65,144.65,144.65,4.41,144.65,2
2022-12-09 11:16:30,144.65,144.65,144.65,144.65,1.0,144.65,1
2022-12-09 11:17:30,144.58,144.58,144.58,144.58,2.48,144.58,2
2022-12-09 11:18:00,144.55,144.55,144.55,144.55,7.95,144.55,6
2022-12-09 11:18:30,144.55,144.55,144.55,144.55,25.17,144.55,14
2022-12-09 11:19:00,144.55,144.55,144.55,144.55,117.04,144.55,49
2022-12-09 11:19:30,144.53,144.55,144.53,144.55,60.66,144.549,21
2022-12-09 11:20:00,144.55,144.55,144.55,144.55,50.21,144.55,14
2022-12-09 11:20:30,144.62,144.62,144.6,144.6,7.42,144.603,4
2022-12-09 11:21:00,144.6,144.6,144.6,144.6,1.08,144.6,1
2022-12-09 11:21:30,144.6,144.6,144.59,144.59,3.07,144.593,2
2022-12-09 11:22:00,144.58,144.58,144.54,144.54,13.83,144.57,4
2022-12-09 11:22:30,144.55,144.55,144.55,144.55,1.0,144.55,1
2022-12-09 11:23:00,144.55,144.58,144.48,144.49,32.75,144.503,14
2022-12-09 11:24:30,144.5,144.5,144.5,144.5,1.32,144.5,1
2022-12-09 11:26:00,144.41,144.41,144.41,144.41,3.5,144.41,1
2022-12-09 11:27:00,144.46,144.47,144.46,144.47,8.45,144.461,5
2022-12-09 11:28:30,144.46,144.5,144.46,144.5,22.99,144.468,5
2022-12-09 11:30:00,144.37,144.45,144.37,144.45,4.7,144.399,4
2022-12-09 11:31:30,144.36,144.36,144.35,144.35,6.0,144.352,3
2022-12-09 11:32:30,144.35,144.35,144.21,144.21,60.05,144.319,33
2022-12-09 11:33:00,144.19,144.21,144.19,144.21,25.85,144.193,5
2022-12-09 11:33:30,144.2,144.24,144.2,144.24,12.36,144.211,5
2022-12-09 11:34:00,144.26,144.26,144.26,144.26,3.99,144.26,1
2022-12-09 11:34:30,144.25,144.29,144.25,144.29,26.5,144.282,19
2022-12-09 11:35:00,144.38,144.4,144.38,144.4,4.47,144.393,2
2022-12-09 11:35:30,144.39,144.39,144.39,144.39,3.0,144.39,1
2022-12-09 11:36:00,144.39,144.39,144.39,144.39,12.58,144.39,3
2022-12-09 11:36:30,144.39,144.39,144.39,144.39,15.5,144.39,3
2022-12-09 11:37:00,144.4,144.44,144.4,144.44,2.76,144.426,2
2022-12-09 11:37:30,144.43,144.43,144.43,144.43,1.0,144.43,1
2022-12-09 11:38:00,144.43,144.43,144.43,144.43,3.0,144.43,1
2022-12-09 11:38:30,144.43,144.44,144.43,144.44,4.63,144.438,2
2022-12-09 11:39:00,144.44,144.45,144.44,144.45,4.96,144.447,3
2022-12-09 11:39:30,144.42,144.45,144.42,144.45,18.02,144.435,7
2022-12-09 11:40:00,144.45,144.45,144.45,144.45,4.63,144.45,2
2022-12-09 11:41:00,144.42,144.42,144.42,144.42,2.13,144.42,2
2022-12-09 11:42:30,144.42,144.42,144.42,144.42,8.63,144.42,7
2022-12-09 11:43:30,144.38,144.38,144.36,144.36,30.65,144.371,12
2022-12-09 11:44:00,144.36,144.5,144.36,144.5,60.31,144.368,33
2022-12-09 11:44:30,144.5,144.5,144.5,144.5,2.0,144.5,1
2022-12-09 11:45:00,144.45,144.45,144.45,144.45,1.04,144.45,1
2022-12-09 11:45:30,144.45,144.45,144.45,144.45,1.78,144.45,1
2022-12-09 11:47:00,144.45,144.45,144.45,144.45,1.0,144.45,1
2022-12-09 11:47:30,144.53,144.6,144.53,144.6,14.0,144.572,7
2022-12-09 11:48:00,144.6,144.65,144.6,144.65,13.84,144.645,4
2022-12-09 11:48:30,144.58,144.58,144.57,144.57,5.08,144.576,5
2022-12-09 11:49:00,144.55,144.59,144.55,144.59,12.98,144.566,9
2022-12-09 11:49:30,144.59,144.61,144.55,144.55,16.18,144.583,7
2022-12-09 11:50:00,144.59,144.61,144.59,144.6,10.05,144.597,7
2022-12-09 11:51:00,144.57,144.57,144.57,144.57,1.0,144.57,1
2022-12-09 11:51:30,144.56,144.56,144.56,144.56,2.0,144.56,2
2022-12-09 11:52:00,144.57,144.57,144.57,144.57,1.0,144.57,1
2022-12-09 11:52:30,144.57,144.57,144.57,144.57,1.44,144.57,1
2022-12-09 11:53:30,144.52,144.52,144.49,144.49,38.54,144.498,7
2022-12-09 11:56:00,144.55,144.55,144.55,144.55,1.0,144.55,1
2022-12-09 11:57:00,144.55,144.55,144.51,144.51,3.06,144.537,2
2022-12-09 11:58:30,144.5,144.5,144.5,144.5,3.32,144.5,2
2022-12-09 11:59:30,144.49,144.49,144.49,144.49,4.08,144.49,3
2022-12-09 12:01:00,144.42,144.44,144.42,144.44,9.87,144.424,3
2022-12-09 12:02:00,144.44,144.44,144.12,144.38,32.22,144.299,13
2022-12-09 12:02:30,144.25,144.25,144.2,144.22,5.8,144.222,4
2022-12-09 12:03:00,144.35,144.44,144.35,144.44,13.87,144.4,4
2022-12-09 12:03:30,144.42,144.42,144.42,144.42,4.0,144.42,2
2022-12-09 12:05:30,144.7,144.7,144.66,144.66,17.47,144.689,8
2022-12-09 12:06:00,144.7,144.7,144.65,144.65,6.99,144.671,5
2022-12-09 12:06:30,144.6,144.6,144.6,144.6,1.0,144.6,1
2022-12-09 12:07:00,144.65,144.69,144.65,144.69,8.51,144.674,3
2022-12-09 12:07:30,144.7,144.7,144.7,144.7,4.46,144.7,1
2022-12-09 12:08:00,144.7,144.7,144.7,144.7,9.77,144.7,2
2022-12-09 12:09:00,144.6,144.6,144.6,144.6,1.47,144.6,1
2022-12-09 12:11:00,144.7,144.7,144.7,144.7,2.49,144.7,1
2022-12-09 12:12:00,144.65,144.65,144.65,144.65,6.21,144.65,2
2022-12-09 12:13:30,144.6,144.6,144.59,144.59,32.3,144.598,6
2022-12-09 12:16:00,144.42,144.42,144.41,144.41,7.56,144.414,4
2022-12-09 12:24:00,144.48,144.5,144.48,144.5,40.7,144.494,6
2022-12-09 12:25:30,144.48,144.53,144.48,144.48,5.71,144.511,5
2022-12-09 12:26:30,144.64,144.64,144.64,144.64,1.0,144.64,1
2022-12-09 12:27:00,144.64,144.64,144.64,144.64,3.0,144.64,3
2022-12-09 12:27:30,144.7,144.7,144.7,144.7,9.49,144.7,2
2022-12-09 12:29:00,144.74,144.74,144.74,144.74,4.0,144.74,4
2022-12-09 12:29:30,144.74,144.75,144.74,144.75,69.8,144.745,40
2022-12-09 12:30:00,144.75,144.8,144.75,144.8,62.41,144.752,22
2022-12-09 12:31:00,144.75,144.75,144.7,144.7,10.0,144.709,6
2022-12-09 12:35:00,144.66,144.66,144.66,144.66,3.04,144.66,2
2022-12-09 12:35:30,144.69,144.69,144.69,144.69,6.12,144.69,4
2022-12-09 12:36:00,144.72,144.72,144.72,144.72,1.31,144.72,1
2022-12-09 12:36:30,144.63,144.63,144.63,144.63,2.71,144.63,1
2022-12-09 12:37:00,144.65,144.72,144.65,144.69,51.81,144.689,9
2022-12-09 12:37:30,144.69,144.72,144.69,144.72,8.3,144.694,4
2022-12-09 12:38:00,144.69,144.69,144.69,144.69,3.07,144.69,2
2022-12-09 12:39:30,144.61,144.61,144.61,144.61,1.57,144.61,1
2022-12-09 12:40:00,144.6,144.6,144.58,144.58,4.86,144.584,3
2022-12-09 12:40:30,144.51,144.51,144.44,144.44,32.18,144.489,6
2022-12-09 12:41:00,144.45,144.45,144.45,144.45,2.07,144.45,1
2022-12-09 12:41:30,144.45,144.45,144.45,144.45,1.2,144.45,1
2022-12-09 12:42:30,144.5,144.54,144.5,144.54,2.27,144.522,2
2022-12-09 12:44:30,144.53,144.53,144.45,144.45,24.75,144.463,16
2022-12-09 12:45:30,144.41,144.41,144.4,144.4,33.18,144.403,10
2022-12-09 12:48:30,144.36,144.36,144.36,144.36,1.0,144.36,1
2022-12-09 12:50:00,144.35,144.4,144.35,144.4,5.15,144.383,4
2022-12-09 12:50:30,144.4,144.4,144.4,144.4,19.55,144.4,4
2022-12-09 12:51:30,144.37,144.4,144.37,144.4,7.47,144.393,5
2022-12-09 12:52:30,144.34,144.4,144.34,144.4,19.72,144.393,5
2022-12-09 12:53:00,144.4,144.4,144.4,144.4,2.0,144.4,2
2022-12-09 12:53:30,144.4,144.45,144.4,144.45,143.71,144.401,43
2022-12-09 12:54:00,144.54,144.54,144.5,144.5,5.2,144.527,3
2022-12-09 12:54:30,144.51,144.51,144.49,144.49,8.07,144.505,4
2022-12-09 12:55:00,144.48,144.5,144.48,144.48,9.42,144.487,5
2022-12-09 12:55:30,144.52,144.52,144.52,144.52,3.0,144.52,1
2022-12-09 12:56:00,144.55,144.55,144.53,144.53,7.9,144.54,2
2022-12-09 12:56:30,144.58,144.59,144.58,144.58,24.3,144.583,7
2022-12-09 12:57:00,144.58,144.69,144.58,144.69,43.71,144.667,17
2022-12-09 12:57:30,144.65,144.65,144.58,144.58,3.0,144.617,3
2022-12-09 12:58:00,144.68,144.68,144.68,144.68,3.88,144.68,2
2022-12-09 12:58:30,144.67,144.68,144.67,144.68,10.57,144.676,5
2022-12-09 12:59:00,144.68,144.68,144.68,144.68,1.04,144.68,1
2022-12-09 13:00:00,144.68,144.9,144.6,144.88,69.87,144.799,38
2022-12-09 13:00:30,144.9,144.9,144.88,144.88,6.17,144.893,4
2022-12-09 13:01:00,144.88,145.0,144.85,144.9,163.9,144.906,32
2022-12-09 13:01:30,145.0,145.0,144.89,144.89,8.24,144.973,4
2022-12-09 13:02:00,144.81,144.89,144.65,144.65,73.42,144.77,28
2022-12-09 13:02:30,144.59,144.65,144.59,144.65,10.16,144.615,4
2022-12-09 13:03:00,144.6,144.7,144.6,144.7,53.98,144.65,7
2022-12-09 13:03:30,144.7,144.75,144.7,144.75,48.27,144.747,15
2022-12-09 13:04:00,144.75,144.75,144.71,144.75,12.03,144.747,5
2022-12-09 13:04:30,144.7,144.7,144.7,144.7,71.99,144.7,21
2022-12-09 13:05:00,144.71,144.75,144.7,144.75,15.2,144.736,5
2022-12-09 13:06:00,144.7,144.7,144.55,144.58,74.63,144.618,27
2022-12-09 13:06:30,144.61,144.64,144.6,144.64,17.32,144.604,5
2022-12-09 13:07:00,144.6,144.71,144.6,144.71,24.25,144.619,8
2022-12-09 13:07:30,144.65,144.67,144.65,144.67,3.0,144.657,3
2022-12-09 13:08:00,144.62,144.62,144.62,144.62,1.21,144.62,1
2022-12-09 13:08:30,144.58,144.58,144.58,144.58,2.0,144.58,2
2022-12-09 13:09:00,144.6,144.6,144.6,144.6,34.99,144.6,2
2022-12-09 13:09:30,144.6,144.6,144.5,144.54,66.47,144.528,15
2022-12-09 13:10:00,144.5,144.5,144.45,144.45,2.0,144.475,2
2022-12-09 13:10:30,144.42,144.45,144.4,144.44,12.48,144.428,6
2022-12-09 13:11:00,144.39,144.49,144.39,144.48,65.76,144.427,20
2022-12-09 13:11:30,144.49,144.49,144.45,144.45,2.39,144.467,2
2022-12-09 13:12:00,144.41,144.48,144.41,144.45,26.32,144.452,8
2022-12-09 13:12:30,144.42,144.47,144.41,144.46,47.73,144.426,10
2022-12-09 13:13:00,144.47,144.47,144.44,144.45,79.76,144.45,9
2022-12-09 13:13:30,144.55,144.65,144.5,144.65,11.99,144.554,8
2022-12-09 13:14:00,144.72,144.78,144.72,144.75,32.33,144.752,7
2022-12-09 13:14:30,144.7,144.7,144.7,144.7,2.5,144.7,1
2022-12-09 13:15:00,144.7,144.77,144.68,144.75,48.93,144.749,12
2022-12-09 13:15:30,144.73,144.73,144.73,144.73,1.0,144.73,1
2022-12-09 13:16:00,144.8,144.81,144.79,144.81,15.0,144.802,6
2022-12-09 13:16:30,144.81,144.83,144.81,144.81,68.1,144.81,24
2022-12-09 13:17:00,144.78,144.8,144.78,144.8,6.48,144.788,4
2022-12-09 13:17:30,144.8,144.8,144.72,144.72,2.67,144.77,2
2022-12-09 13:18:00,144.73,144.75,144.72,144.75,20.57,144.743,7
2022-12-09 13:18:30,144.79,144.8,144.79,144.8,7.33,144.796,5
2022-12-09 13:19:00,144.76,144.76,144.76,144.76,1.99,144.76,1
2022-12-09 13:19:30,144.76,144.76,144.76,144.76,15.23,144.76,7
2022-12-09 13:20:00,144.8,144.82,144.8,144.82,8.6,144.818,4
2022-12-09 13:20:30,144.8,144.8,144.8,144.8,2.5,144.8,1
2022-12-09 13:21:30,144.85,144.91,144.84,144.91,42.84,144.853,15
2022-12-09 13:22:00,144.89,144.89,144.86,144.86,15.14,144.87,4
2022-12-09 13:22:30,144.93,144.94,144.86,144.86,21.02,144.881,7
2022-12-09 13:23:00,144.97,145.05,144.9,144.95,278.76,144.979,66
2022-12-09 13:23:30,144.99,145.0,144.98,145.0,122.2,144.997,37
2022-12-09 13:24:00,145.0,145.0,144.9,144.9,100.68,144.983,42
2022-12-09 13:24:30,144.9,144.95,144.89,144.89,17.48,144.901,7
2022-12-09 13:25:30,144.9,144.9,144.8,144.8,29.46,144.834,9
2022-12-09 13:26:00,144.8,144.8,144.8,144.8,4.87,144.8,3
2022-12-09 13:27:00,144.83,144.84,144.83,144.84,19.86,144.833,2
2022-12-09 13:27:30,144.87,144.97,144.87,144.93,36.14,144.892,12
2022-12-09 13:28:00,144.93,145.0,144.93,145.0,86.05,144.996,26
2022-12-09 13:28:30,144.88,144.9,144.88,144.9,5.55,144.894,2
2022-12-09 13:29:00,144.88,144.88,144.8,144.8,31.68,144.824,12
2022-12-09 13:29:30,144.7,144.71,144.7,144.7,15.69,144.701,5
2022-12-09 13:30:00,144.7,144.7,144.62,144.7,16.24,144.678,7
2022-12-09 13:30:30,144.75,144.75,144.61,144.63,13.6,144.659,9
2022-12-09 13:31:00,144.65,144.65,144.63,144.63,2.0,144.64,2
2022-12-09 13:31:30,144.61,144.62,144.51,144.51,9.42,144.599,4
2022-12-09 13:32:00,144.55,144.61,144.55,144.61,3.75,144.578,2
2022-12-09 13:32:30,144.69,144.73,144.69,144.73,8.83,144.696,4
2022-12-09 13:33:00,144.69,144.75,144.69,144.7,12.15,144.7,6
2022-12-09 13:33:30,144.7,144.7,144.6,144.65,14.31,144.655,9
2022-12-09 13:34:00,144.7,144.7,144.7,144.7,5.0,144.7,2
2022-12-09 13:34:30,144.7,144.7,144.6,144.6,16.37,144.657,9
2022-12-09 13:35:00,144.57,144.63,144.56,144.6,54.75,144.598,11
2022-12-09 13:35:30,144.73,144.73,144.52,144.52,17.58,144.599,8
2022-12-09 13:36:00,144.51,144.52,144.36,144.36,31.51,144.44,14
2022-12-09 13:36:30,144.38,144.49,144.38,144.49,5.35,144.464,4
2022-12-09 13:37:00,144.5,144.55,144.49,144.55,58.29,144.502,9
2022-12-09 13:37:30,144.55,144.58,144.55,144.58,8.65,144.556,3
2022-12-09 13:38:00,144.5,144.5,144.49,144.5,68.97,144.499,7
2022-12-09 13:39:00,144.52,144.52,144.52,144.52,1.0,144.52,1
2022-12-09 13:39:30,144.44,144.5,144.43,144.47,14.96,144.468,8
2022-12-09 13:40:00,144.44,144.44,144.44,144.44,3.09,144.44,1
2022-12-09 13:40:30,144.44,144.49,144.44,144.49,6.68,144.454,3
2022-12-09 13:41:00,144.5,144.5,144.49,144.49,7.9,144.499,4
2022-12-09 13:41:30,144.49,144.49,144.48,144.48,13.1,144.489,4
2022-12-09 13:42:00,144.49,144.6,144.49,144.56,23.39,144.535,10
2022-12-09 13:42:30,144.54,144.55,144.42,144.42,33.28,144.518,15
2022-12-09 13:43:00,144.4,144.45,144.35,144.4,14.34,144.391,9
2022-12-09 13:43:30,144.4,144.6,144.4,144.6,12.31,144.504,10
2022-12-09 13:44:00,144.53,144.53,144.26,144.26,98.32,144.293,40
2022-12-09 13:44:30,144.26,144.28,144.25,144.28,62.14,144.278,12
2022-12-09 13:45:00,144.34,144.34,144.3,144.3,8.5,144.305,3
2022-12-09 13:45:30,144.29,144.29,144.21,144.21,51.02,144.254,21
2022-12-09 13:46:00,144.2,144.21,144.14,144.14,24.27,144.197,23
2022-12-09 13:46:30,144.25,144.25,144.25,144.25,2.5,144.25,1
2022-12-09 13:47:00,144.27,144.3,144.27,144.3,23.12,144.28,9
2022-12-09 13:48:00,144.3,144.3,144.21,144.21,16.43,144.276,9
2022-12-09 13:48:30,144.17,144.2,144.01,144.13,143.65,144.092,60
2022-12-09 13:49:00,144.02,144.09,144.02,144.07,25.1,144.055,9
2022-12-09 13:49:30,144.05,144.05,143.91,143.91,178.23,144.001,61
2022-12-09 13:50:00,143.91,143.91,143.88,143.91,4.59,143.902,3
2022-12-09 13:50:30,144.0,144.0,143.8,143.87,103.03,143.885,30
2022-12-09 13:51:00,143.85,143.9,143.8,143.9,24.47,143.835,13
2022-12-09 13:51:30,143.92,143.94,143.92,143.94,18.25,143.921,4
2022-12-09 13:52:00,143.87,143.89,143.8,143.8,10.95,143.86,6
2022-12-09 13:52:30,143.8,143.81,143.71,143.75,20.14,143.764,13
2022-12-09 13:53:00,143.8,143.83,143.8,143.81,11.71,143.813,9
2022-12-09 13:53:30,143.8,143.85,143.8,143.84,17.17,143.827,6
2022-12-09 13:54:00,143.9,143.9,143.84,143.85,31.68,143.848,14
2022-12-09 13:54:30,143.84,143.85,143.77,143.8,174.54,143.813,12
2022-12-09 13:55:00,143.89,143.89,143.89,143.89,1.38,143.89,1
2022-12-09 13:55:30,143.89,143.97,143.89,143.96,25.79,143.911,12
2022-12-09 13:56:00,143.98,143.98,143.97,143.97,26.0,143.98,6
2022-12-09 13:56:30,143.95,144.0,143.91,143.91,44.94,143.962,22
2022-12-09 13:57:00,143.93,143.93,143.76,143.79,86.53,143.829,60
2022-12-09 13:57:30,143.76,143.8,143.43,143.43,319.2,143.535,80
2022-12-09 13:58:00,143.5,143.6,143.5,143.6,19.35,143.55,9
2022-12-09 13:58:30,143.58,143.6,143.52,143.6,92.67,143.53,77
2022-12-09 13:59:00,143.64,143.66,143.6,143.64,4.83,143.629,4
2022-12-09 13:59:30,143.67,143.67,143.46,143.46,67.82,143.535,25
2022-12-09 14:00:00,144.82,145.64,143.41,143.7,7046.17,144.567,590
2022-12-09 14:00:30,143.62,143.62,143.45,143.45,118.67,143.523,17
2022-12-09 14:01:00,143.5,146.63,143.43,143.61,48.24,144.345,18
2022-12-09 14:01:30,143.57,143.65,143.53,143.6,9.55,143.562,7
2022-12-09 14:02:00,143.6,143.75,143.55,143.75,24.19,143.648,13
2022-12-09 14:02:30,143.66,143.73,143.66,143.7,17.75,143.674,9
2022-12-09 14:03:00,143.75,143.75,143.68,143.68,17.16,143.707,9
2022-12-09 14:03:30,143.69,143.7,143.6,143.7,118.07,143.673,63
2022-12-09 14:04:00,143.7,143.78,143.7,143.7,40.52,143.736,19
2022-12-09 14:04:30,143.71,143.8,143.68,143.69,53.56,143.769,35
2022-12-09 14:05:00,143.75,143.82,143.71,143.82,85.95,143.763,58
2022-12-09 14:05:30,143.77,143.8,143.7,143.75,21.41,143.771,12
2022-12-09 14:06:00,143.74,143.81,143.74,143.81,325.54,143.793,52
2022-12-09 14:06:30,143.73,143.85,143.73,143.83,68.32,143.802,22
2022-12-09 14:07:00,143.86,143.86,143.75,143.77,34.93,143.817,15
2022-12-09 14:07:30,143.82,143.82,143.72,143.75,16.96,143.758,9
2022-12-09 14:08:00,143.75,143.82,143.75,143.78,98.46,143.795,29
2022-12-09 14:08:30,143.75,143.77,143.67,143.67,37.56,143.707,18
2022-12-09 14:09:00,143.67,143.67,143.65,143.65,6.0,143.654,2
2022-12-09 14:09:30,143.7,143.73,143.67,143.7,15.88,143.702,8
2022-12-09 14:10:00,143.7,143.86,143.68,143.86,95.35,143.756,49
2022-12-09 14:10:30,143.86,143.9,143.76,143.9,70.27,143.868,21
2022-12-09 14:11:00,143.9,143.9,143.81,143.83,84.92,143.84,11
2022-12-09 14:11:30,143.75,143.88,143.75,143.88,108.37,143.828,47
2022-12-09 14:12:00,143.75,143.75,143.75,143.75,9.86,143.75,5
2022-12-09 14:12:30,143.75,143.82,143.7,143.72,117.36,143.751,11
2022-12-09 14:13:00,143.73,143.84,143.73,143.75,13.91,143.78,6
2022-12-09 14:13:30,143.72,143.8,143.7,143.7,25.29,143.753,13
2022-12-09 14:14:00,143.7,143.72,143.7,143.72,8.25,143.705,7
2022-12-09 14:14:30,143.72,143.8,143.67,143.75,227.93,143.72,90
2022-12-09 14:15:00,143.72,143.77,143.58,143.6,69.51,143.674,28
2022-12-09 14:15:30,143.6,143.7,143.59,143.7,36.38,143.647,24
2022-12-09 14:16:00,143.65,143.73,143.65,143.72,134.06,143.714,54
2022-12-09 14:16:30,143.67,143.85,143.62,143.7,172.11,143.767,37
2022-12-09 14:17:00,143.65,143.69,143.59,143.59,36.0,143.657,11
2022-12-09 14:17:30,143.6,143.65,143.59,143.6,43.05,143.601,13
2022-12-09 14:18:00,143.59,143.6,143.5,143.6,73.6,143.559,34
2022-12-09 14:18:30,143.57,143.65,143.53,143.53,36.68,143.546,5
2022-12-09 14:19:00,143.57,143.6,143.53,143.54,23.26,143.552,16
2022-12-09 14:19:30,143.55,143.64,143.54,143.55,65.23,143.603,26
2022-12-09 14:20:00,143.55,143.6,143.55,143.55,9.53,143.555,9
2022-12-09 14:20:30,143.52,143.52,143.5,143.5,19.44,143.505,9
2022-12-09 14:21:00,143.45,143.5,143.43,143.48,42.74,143.474,25
2022-12-09 14:21:30,143.47,143.53,143.41,143.44,61.13,143.464,37
2022-12-09 14:22:00,143.44,143.44,143.37,143.38,96.87,143.402,50
2022-12-09 14:22:30,143.45,143.6,143.44,143.59,150.99,143.509,45
2022-12-09 14:23:00,143.59,143.59,143.35,143.37,37.14,143.469,15
2022-12-09 14:23:30,143.41,143.5,143.38,143.45,39.95,143.454,24
2022-12-09 14:24:00,143.4,143.4,143.31,143.35,178.83,143.385,37
2022-12-09 14:24:30,143.35,143.41,143.32,143.33,35.86,143.359,25
2022-12-09 14:25:00,143.4,143.54,143.33,143.41,143.2,143.416,66
2022-12-09 14:25:30,143.48,143.48,143.37,143.45,99.85,143.434,29
2022-12-09 14:26:00,143.45,143.49,143.4,143.46,40.01,143.45,26
2022-12-09 14:26:30,143.4,143.4,143.32,143.33,64.53,143.361,23
2022-12-09 14:27:00,143.33,143.4,143.21,143.25,325.87,143.294,74
2022-12-09 14:27:30,143.22,143.4,143.15,143.31,152.36,143.262,46
2022-12-09 14:28:00,143.4,143.4,143.33,143.33,5.36,143.382,5
2022-12-09 14:28:30,143.31,143.35,143.21,143.21,29.76,143.315,7
2022-12-09 14:29:00,143.3,143.4,143.3,143.4,81.09,143.324,32
2022-12-09 14:29:30,143.36,143.4,143.22,143.3,51.75,143.315,24
2022-12-09 14:30:00,143.28,143.56,143.2,143.55,565.26,143.439,190
2022-12-09 14:30:30,143.55,143.71,143.39,143.57,326.34,143.565,61
2022-12-09 14:31:00,143.64,143.75,143.21,143.21,211.07,143.554,53
2022-12-09 14:31:30,143.25,143.49,143.04,143.1,337.29,143.121,118
2022-12-09 14:32:00,143.11,143.6,143.11,143.37,361.86,143.311,48
2022-12-09 14:32:30,143.49,143.6,143.41,143.42,145.3,143.477,35
2022-12-09 14:33:00,143.36,143.45,143.33,143.4,46.75,143.397,24
2022-12-09 14:33:30,143.4,143.41,143.31,143.31,28.33,143.387,14
2022-12-09 14:34:00,143.4,143.4,143.14,143.22,110.63,143.292,62
2022-12-09 14:34:30,143.22,143.29,143.12,143.12,51.55,143.222,19
2022-12-09 14:35:00,143.12,143.3,143.01,143.23,180.82,143.135,76
2022-12-09 14:35:30,143.23,143.29,143.16,143.25,130.86,143.235,39
2022-12-09 14:36:00,143.25,143.27,143.17,143.21,105.02,143.236,50
2022-12-09 14:36:30,143.25,143.31,143.24,143.27,183.06,143.265,52
2022-12-09 14:37:00,143.3,143.38,143.21,143.38,94.81,143.294,43
2022-12-09 14:37:30,143.42,143.43,143.23,143.24,116.06,143.333,56
2022-12-09 14:38:00,143.29,143.36,143.21,143.27,160.48,143.275,63
2022-12-09 14:38:30,143.24,143.37,143.21,143.36,92.59,143.251,27
2022-12-09 14:39:00,143.31,143.33,143.23,143.23,77.39,143.291,27
2022-12-09 14:39:30,143.29,143.36,143.26,143.35,179.83,143.332,56
